can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price,us_id,us_player_name,us_games,us_time,us_goals,us_xG,us_assists,us_xA,us_shots,us_key_passes,us_yellow_cards,us_red_cards,us_position,us_team_title,us_npg,us_npxG,us_xGChain,us_xGBuildup,us_season,us_player_id,xG_per_90,xA_per_90,form_momentum,minutes_last_five,is_home,opponent_difficulty,opponent_team,set_piece_threat,matchup_advantage,implied_goal_prob,implied_cs_prob,volatility_index,pos_DEF,pos_FWD,pos_GK,pos_MID,position_orig,predicted_xP_per_90,predicted_xP_def,predicted_xP_off,upside_potential,position,avg_mins,base_xP,minutes_risk,risk_multiplier,gw19_strength,technical_score,market_score,tactical_score,gw19_xP,gw5_strength,long_term_xP,final_5gw_xP
True,True,100.0,100.0,481655,0,0,-3,3,1,3,4.2,4.2,8,Martín,3.2,26,False,,2025-11-01T18:30:07.784912Z,52,481655.jpg,3.6,False,Zubimendi Ibáñez,2.2,False,,a,1,3,69.0,690132,3240,732297,836,0.6,13.3,Zubimendi,200.0,2025-07-06,1999-02-02,False,p481655,1590.0,3.0,1.0,9.0,11.0,0,0,0,3,0,0.0,5,325,335.6,270.0,139.0,74.6,64,55,29,148,18,1.79,1.25,3.04,12.80,,,,,,,[],76,25,55,47,122,73,58,38,0.1,0.0,0.07,0.17,0.72,0.62,215,133,90,42,110,49,128,42,1.02,0.51,8.38,Arsenal,5.2,7526,Martín Zubimendi,19.0,1613.0,3.0,1.548801293596625,1,0.8226057924330235,16.0,14.0,3,0,M S,Arsenal,3,1.5488012935966253,8.700129121541977,7.100333059206605,2025.0,7526,0.08766799775075236,0.046562592024510754,0.004,"[90, 57, 90, 90, 90]",0,4,Bournemouth,0.7867924528301886,1.0791755466134825,0.1214,0.0875,0.0,0.0,0.0,0.0,1.0,MID,3.90588641166687,,3.90588641166687,3.90588641166687,MID,88.33333333333333,3.833555181821187,174.24,1.0,0.8963082797999741,3.436047250536425,0.27807499999999996,2.9451435460571536,2.390474834479643,4.803970038915737,18.416284235999154,18.416284235999154
True,True,,,232413,0,0,0,0,2,3,1.5,1.5,0,Eberechi,0.5,266,False,,,75,232413.jpg,4.4,False,Eze,12.0,False,,a,1,3,66.0,3208918,1401,3098971,28387,0.1,8.8,Eze,241.0,2025-08-23,1998-06-29,False,p232413,991.0,4.0,3.0,6.0,6.0,0,0,0,0,0,0.0,6,254,252.4,158.5,281.0,69.1,13,40,11,64,12,2.54,1.41,3.95,6.00,,,,,,,[],141,48,121,89,45,27,78,50,0.23,0.0,0.13,0.36,0.54,0.54,21,14,358,165,54,22,32,14,1.09,0.54,5.81,Arsenal,7.5,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[45, 56, 0, 0, 0]",0,4,Bournemouth,2.55196770938446,1.0791755466134825,0.08928333333333333,0.0875,0.0,0.0,0.0,0.0,1.0,MID,5.994504451751709,,5.994504451751709,5.994504451751709,MID,55.05555555555556,3.667008587460459,624.16,0.85,0.8963082797999741,2.7937546351826543,0.2218708333333333,4.710318802611425,2.405502328113612,4.803970038915737,14.973769478615747,14.973769478615747
True,True,100.0,100.0,224117,0,0,-2,2,1,4,3.2,3.2,2,Viktor,2.2,666,False,,2025-11-01T18:00:08.847750Z,88,224117.jpg,2.9,False,Gyökeres,9.8,False,,a,1,3,50.0,2596659,876,4444446,5182,0.2,5.7,Gyökeres,206.0,2025-07-26,1998-06-04,False,p224117,1161.0,5.0,0.0,8.0,5.0,0,0,0,3,0,0.0,4,172,196.0,121.5,421.0,73.4,12,24,4,40,14,6.40,0.86,7.26,7.60,,,,,2.0,,[],189,15,164,13,12,8,66,12,0.5,0.0,0.07,0.57,0.59,0.39,9,4,186,18,198,17,42,7,1.09,0.62,3.1,Arsenal,8.8,7254,Viktor Gyokeres,17.0,1183.0,5.0,6.770005285739899,0,1.3180324584245682,30.0,10.0,3,0,F S,Arsenal,3,5.247667610645294,7.940925031900406,2.192450199276209,2025.0,7254,0.5248066112976666,0.10217305879260219,0.02,"[45, 80, 64, 70, 76]",0,4,Bournemouth,4.263565891472869,1.1610878661087867,0.1161,0.0875,0.0,0.0,1.0,0.0,0.0,FWD,5.252302646636963,,5.252302646636963,5.252302646636963,FWD,64.5,3.7641502300898235,150.4,1.0,0.8963082797999741,3.373839017640486,0.37631999999999993,6.585741623690442,3.1169638335583314,4.803970038915737,18.08286492732929,18.08286492732929
True,True,100.0,100.0,448104,-1,1,-1,1,1,2,5.7,5.7,2,Piero,4.7,725,False,,2025-12-24T02:30:11.552380Z,54,448104.jpg,3.3,False,Hincapié,2.2,False,,a,1,3,33.0,441106,1910,169350,10899,0.9,6.1,Hincapie,62.0,2025-09-01,2002-01-09,False,p448104,743.0,0.0,0.0,2.0,7.0,0,0,0,2,0,0.0,2,137,174.6,40.9,14.0,22.9,57,34,16,73,8,0.00,0.66,0.66,7.88,,,,,,,[],207,85,309,102,355,124,295,99,0.0,0.0,0.08,0.08,0.95,0.85,168,21,27,8,141,55,125,51,0.97,0.24,8.84,Arsenal,5.4,9911,Piero Hincapié,10.0,742.0,0.0,0.0,0,0.3591494411230087,0.0,3.0,2,0,D S,Arsenal,0,0,4.1519345454871655,4.1519345454871655,2025.0,9911,0.0,0.043503969987982206,0.0,"[90, 90, 90, 90, 90]",0,4,Bournemouth,0.3391655450874832,0.9390375943971601,0.08191666666666667,0.13124999999999998,0.0,1.0,0.0,0.0,0.0,DEF,3.9916346073150635,3.9916346073150635,,,DEF,41.27777777777778,1.830731181009316,0.0,1.0,0.8963082797999741,1.640899515626635,0.29014999999999996,2.217240733881803,1.3509429045896781,4.803970038915737,8.794777742877578,8.794777742877578
True,True,100.0,100.0,98980,0,0,0,0,2,1,1.7,0.7,1,Emiliano,1.7,32,False,,2025-12-12T00:00:09.834522Z,50,98980.jpg,4.0,False,Martínez Romero,3.2,False,,a,2,7,60.0,554337,6304,397224,2379,0.3,12.0,Martinez,10.0,2020-09-16,1992-09-02,False,p98980,1350.0,0.0,0.0,4.0,15.0,0,1,0,1,0,44.0,3,250,338.6,3.0,0.0,34.1,12,121,0,0,15,0.00,0.03,0.03,21.25,,,,,,,[],73,13,413,12,729,81,234,13,0.0,2.93,0.0,0.0,1.42,1.0,238,8,219,17,80,5,103,15,1.0,0.27,0.0,Aston Villa,5.0,4401,Emiliano Martinez,15.0,1350.0,0.0,0.0,0,0.0,0.0,0.0,1,0,GK,Aston Villa,0,0,1.9616665840148928,1.9616665840148928,2025.0,4401,0.0,0.0,0.0,"[90, 0, 90, 90, 90]",1,2,Nott'm Forest,0.0,1.4480704590903288,0.09765,0.35,0.0,0.0,0.0,1.0,0.0,GK,3.9969518184661865,3.9969518184661865,,,GK,75.0,3.3307931820551557,1296.0,0.85,1.1843691240389491,3.3531553128777336,0.6934199999999999,2.8961409181806577,2.4638318400749983,4.897364964294814,13.865293358142615,13.865293358142615
True,True,0.0,0.0,199796,0,0,4,-4,2,2,0.0,0.0,0,Matty,2.7,36,False,Suspended until 03 Jan,2025-12-28T02:30:08.800205Z,49,199796.jpg,4.2,False,Cash,9.7,False,,s,2,7,76.0,2062151,2243,1226223,32548,0.6,15.5,Cash,172.0,2020-09-03,1997-08-07,False,p199796,1592.0,3.0,1.0,5.0,18.0,0,0,0,5,0,0.0,6,266,373.8,244.1,113.0,73.1,72,38,32,104,18,0.66,1.41,2.07,24.44,1.0,,,,,,[],44,19,69,15,155,29,67,10,0.04,0.0,0.08,0.12,1.38,1.02,291,48,117,40,65,28,46,15,1.02,0.28,5.88,Aston Villa,4.9,8864,Matthew Cash,18.0,1603.0,3.0,0.7901135217398405,1,1.916259459219873,16.0,15.0,5,0,D,Aston Villa,3,0.7901135217398405,4.17952311784029,2.841551296412945,2025.0,8864,0.04466722170639802,0.10833125083529432,0.002,"[86, 90, 90, 90, 0]",1,2,Nott'm Forest,2.2776381909547743,1.4114362206562494,0.10121666666666666,0.26249999999999996,0.0,1.0,0.0,0.0,0.0,DEF,4.295541286468506,4.295541286468506,,,DEF,88.44444444444444,4.22129736299868,1269.76,0.85,1.1843691240389491,4.2496381211042715,0.4488049999999999,5.100510632267273,3.2795626870055905,4.897364964294814,17.57224873800685,17.57224873800685
True,True,100.0,100.0,101188,0,0,0,0,0,2,0.7,-0.3,0,Lucas,0.7,37,False,,2025-10-23T13:30:07.954318Z,45,101188.jpg,3.0,False,Digne,1.6,False,,a,2,7,54.0,252900,2352,282851,1098,0.2,12.0,Digne,73.0,2022-01-13,1993-07-20,False,p101188,1099.0,0.0,3.0,5.0,12.0,0,0,0,2,0,0.0,1,214,212.4,249.1,85.0,54.4,41,39,18,59,13,0.46,1.59,2.05,16.85,2.0,,2.0,,,,[],174,73,62,11,201,48,130,44,0.04,0.0,0.13,0.17,1.38,0.98,393,72,324,122,173,71,148,59,1.06,0.41,4.83,Aston Villa,4.5,1823,Lucas Digne,18.0,1114.0,0.0,0.5279222466051579,3,1.276323318481445,8.0,14.0,2,0,D S,Aston Villa,0,0.5279222466051579,2.693995838984847,2.1813497710973024,2025.0,1823,0.043232941032269524,0.10452147285107374,0.001,"[0, 15, 15, 7, 90]",1,2,Nott'm Forest,2.1421747042766155,1.4114362206562494,0.07578333333333333,0.26249999999999996,0.0,1.0,0.0,0.0,0.0,DEF,4.441185474395752,4.441185474395752,,,DEF,61.05555555555556,3.0128782940499574,1074.6399999999999,0.85,1.1843691240389491,3.0331060220659247,0.39539499999999994,4.965047145589114,2.628180940150785,4.897364964294814,12.541889909119902,12.541889909119902
True,True,100.0,100.0,199798,0,0,-1,1,0,2,1.7,0.7,0,Ezri,1.7,38,False,,2025-11-18T09:30:07.536725Z,44,199798.jpg,2.9,False,Konsa Ngoyo,7.4,False,,a,2,7,53.0,418979,6484,1791053,2739,0.4,12.0,Konsa,241.0,2019-07-11,1997-10-23,False,p199798,1595.0,0.0,0.0,5.0,22.0,0,0,0,0,1,0.0,2,268,325.0,66.9,60.0,45.5,97,53,9,106,18,0.31,0.41,0.72,27.06,,,,,,,[],84,37,246,71,250,71,173,60,0.02,0.0,0.02,0.04,1.53,1.24,506,104,215,80,180,73,58,19,1.02,0.28,5.98,Aston Villa,4.4,7726,Ezri Konsa Ngoyo,18.0,1596.0,0.0,0.2009064108133316,0,0.5653226673603058,3.0,4.0,0,1,D,Aston Villa,0,0.2009064108133316,4.213731702417135,3.69120454415679,2025.0,7726,0.011336411895423101,0.031899084678637946,0.001,"[90, 90, 90, 90, 90]",1,2,Nott'm Forest,0.6771159874608151,1.4114362206562494,0.09681666666666668,0.26249999999999996,0.0,1.0,0.0,0.0,0.0,DEF,2.9993844032287598,2.9993844032287598,,,DEF,88.61111111111111,2.953097606882637,0.0,1.0,1.1843691240389491,3.497557625865106,0.439565,3.499988428773314,2.580645998687216,4.897364964294814,14.462396756089888,14.462396756089888
True,True,,,441302,0,0,-3,3,0,2,1.3,0.3,0,Ian,1.3,39,False,,,42,441302.jpg,1.2,False,Maatsen,0.5,False,,a,2,7,15.0,41895,510,82917,306,0.3,3.6,Maatsen,152.0,2024-06-28,2002-03-10,False,p441302,603.0,0.0,0.0,0.0,11.0,0,0,0,1,0,0.0,0,83,129.8,134.5,90.0,35.6,32,36,19,51,6,0.51,0.77,1.28,11.74,5.0,,,,,,[],253,99,150,36,193,44,230,75,0.08,0.0,0.11,0.19,1.75,1.64,619,150,257,98,403,148,249,94,0.9,0.0,7.61,Aston Villa,4.2,11807,Ian Maatsen,13.0,598.0,0.0,0.6118704229593277,0,1.2292841132730246,8.0,9.0,1,0,D S,Aston Villa,0,0.6118704229593277,1.6509473994374275,1.2030053734779358,2025.0,11807,0.09132394372527278,0.18347524078701857,0.002,"[90, 74, 74, 82, 0]",1,2,Nott'm Forest,2.6865671641791042,1.4114362206562494,0.061950000000000005,0.26249999999999996,0.0,1.0,0.0,0.0,0.0,DEF,3.4560792446136475,3.4560792446136475,,,DEF,33.5,1.286429496606191,1059.2,0.85,1.1843691240389491,1.2950662696283395,0.366345,5.509439605491603,1.8593245559124902,4.897364964294814,5.355097533857389,5.355097533857389
True,True,25.0,25.0,244954,0,0,-2,2,0,2,0.2,-0.1,0,Pau,0.7,41,False,Calf injury - 25% chance of playing,2025-12-12T00:00:09.857457Z,43,244954.jpg,3.2,False,Torres,0.3,False,,d,2,7,39.0,60518,10,82733,486,0.2,9.1,Pau,200.0,2023-07-12,1997-01-16,False,p244954,952.0,0.0,1.0,3.0,11.0,1,0,0,0,0,0.0,2,176,207.6,17.3,26.0,25.3,58,52,15,73,10,0.22,0.22,0.44,14.19,,,,,,,[],181,77,360,127,308,97,279,92,0.02,0.0,0.02,0.04,1.34,1.04,563,130,320,119,145,59,295,111,0.95,0.28,6.9,Aston Villa,4.3,6221,Pau Torres,12.0,956.0,0.0,0.4689972214400768,0,0.0,3.0,0.0,0,0,D S,Aston Villa,0,0.46899722144007683,1.8444901891052723,1.7771593518555164,2025.0,6221,0.04433797261513331,0.0,0.002,"[85, 0, 0, 0, 0]",1,2,Nott'm Forest,0.4915966386554622,1.4114362206562494,0.07088333333333333,0.26249999999999996,0.0,1.0,0.0,0.0,0.0,DEF,3.6998236179351807,3.6998236179351807,,,DEF,52.888888888888886,2.1742173359717847,1156.0,0.85,1.1843691240389491,2.18881449942392,0.3851049999999999,3.314469079967961,1.872832565705552,4.897364964294814,9.050745435058031,9.050745435058031
True,True,100.0,100.0,244850,0,0,4,-4,3,3,6.7,5.7,1,Morgan,6.7,47,False,,2025-08-10T22:00:04.458365Z,74,244850.jpg,4.9,False,Rogers,24.5,False,,a,2,7,93.0,3606135,86869,1637166,10810,0.9,12.6,Rogers,241.0,2024-02-01,2002-07-26,False,p244850,1687.0,7.0,3.0,5.0,23.0,0,0,0,4,0,0.0,10,326,419.6,301.6,383.0,110.3,27,66,19,112,19,3.03,2.07,5.10,28.07,,,,,,,[],29,8,41,37,18,9,17,13,0.16,0.0,0.11,0.27,1.5,1.23,23,16,6,2,26,13,12,3,1.01,0.27,5.98,Aston Villa,7.4,12412,Morgan Rogers,19.0,1700.0,7.0,2.9946914818137884,3,3.638494126498699,35.0,20.0,4,0,F M,Aston Villa,7,2.9946914818137884,6.778846090659499,2.6347873490303755,2025.0,12412,0.1597642165757208,0.19411053431231948,0.008,"[90, 90, 90, 90, 81]",1,2,Nott'm Forest,2.043272080616479,1.118660306973615,0.14038333333333333,0.175,0.0,0.0,0.0,0.0,1.0,MID,4.962002754211426,,4.962002754211426,4.962002754211426,MID,90.0,4.962002754211426,12.959999999999999,1.0,1.1843691240389491,5.876842855484239,0.3769208333333333,4.280592694563708,3.907616216654861,4.897364964294814,24.300738441209408,24.300738441209408
True,True,100.0,100.0,166989,0,0,-1,1,0,3,3.3,2.3,2,Youri,3.3,48,False,,2025-09-14T22:00:07.795199Z,59,166989.jpg,2.8,False,Tielemans,0.8,False,,a,2,7,37.0,98083,2142,261635,531,0.6,6.3,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,952.0,0.0,3.0,2.0,15.0,0,0,0,0,0,0.0,1,205,216.6,250.8,122.0,58.9,21,51,29,101,11,0.67,1.37,2.04,18.40,3.0,,,,,,[],170,68,61,50,147,88,107,64,0.06,0.0,0.13,0.19,1.74,1.42,92,59,81,37,209,90,205,72,1.04,0.19,9.55,Aston Villa,5.9,5956,Youri Tielemans,13.0,954.0,0.0,0.9852852504700422,3,1.5713790729641914,14.0,17.0,0,0,M S,Aston Villa,0,0.9852852504700422,4.359205754473805,3.025517549365759,2025.0,5956,0.09314671485536113,0.14855474429283322,0.004,"[90, 90, 90, 90, 81]",1,2,Nott'm Forest,1.1533613445378152,1.118660306973615,0.10058333333333333,0.175,0.0,0.0,0.0,0.0,1.0,MID,3.498340129852295,,3.498340129852295,3.498340129852295,MID,52.888888888888886,2.0558146935922124,12.959999999999999,1.0,1.1843691240389491,2.4348434478362093,0.3072708333333333,3.390681958485045,1.9877393656151137,4.897364964294814,10.06807485348098,10.06807485348098
True,True,100.0,100.0,195546,0,0,-2,2,2,3,2.3,1.3,2,Emiliano,2.3,50,False,,2025-10-31T00:00:08.522687Z,53,195546.jpg,3.2,False,Buendía Stati,0.4,False,,a,2,7,55.0,148092,582,125018,660,0.4,10.4,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,679.0,4.0,2.0,2.0,7.0,0,0,0,2,0,0.0,7,181,239.0,183.5,164.0,58.7,14,43,24,81,8,1.58,0.89,2.47,12.09,,,6.0,,2.0,,[],152,58,97,70,99,61,109,65,0.21,0.0,0.12,0.33,1.6,0.93,185,114,156,71,154,66,274,94,1.06,0.27,10.74,Aston Villa,5.3,2203,Emiliano Buendía,17.0,679.0,4.0,2.1257977979257703,2,1.521532024256885,20.0,15.0,2,0,M S,Aston Villa,4,2.1257977979257703,3.2828913368284702,0.7673999518156052,2025.0,2203,0.2817699584879519,0.2016758205936961,0.006,"[3, 15, 6, 58, 60]",1,2,Nott'm Forest,3.1737849779086895,1.118660306973615,0.08698333333333333,0.175,0.0,0.0,0.0,0.0,1.0,MID,7.289281368255615,,7.289281368255615,7.289281368255615,MID,37.72222222222222,3.0551987957071374,640.24,0.85,1.1843691240389491,3.075710653221037,0.28347083333333334,5.41110559185592,2.705117694981703,4.897364964294814,12.718060009894067,12.718060009894067
True,True,,,204646,0,0,-4,4,1,3,2.3,1.3,4,Donyell,2.3,53,False,,,51,204646.jpg,2.8,False,Malen,0.7,False,,a,2,7,53.0,166393,543,289129,705,0.5,10.4,Malen,152.0,2025-01-14,1999-01-19,False,p204646,616.0,4.0,2.0,1.0,10.0,0,0,0,0,0,0.0,3,154,181.4,99.7,284.0,55.5,2,10,4,16,5,4.06,0.35,4.41,10.28,,,,,1.0,,[],199,82,189,125,44,26,121,69,0.59,0.0,0.05,0.64,1.5,1.46,229,140,155,70,205,87,210,77,0.73,0.15,2.34,Aston Villa,5.1,9749,Donyell Malen,19.0,579.0,4.0,4.73893653601408,1,0.3693819381296634,26.0,7.0,0,0,F M S,Aston Villa,4,4.73893653601408,6.387579720467329,1.917095586657524,2025.0,9749,0.6923770913007584,0.05396814031115212,0.012,"[24, 26, 15, 58, 29]",1,2,Nott'm Forest,7.14935064935065,1.118660306973615,0.08488333333333332,0.175,0.0,0.0,0.0,0.0,1.0,MID,7.7433342933654785,,7.7433342933654785,7.7433342933654785,MID,34.22222222222222,2.9443789658723056,212.24,1.0,1.1843691240389491,3.4872315366488893,0.2797958333333333,9.38667126329788,3.7048887709840206,4.897364964294814,14.419698389069627,14.419698389069627
True,True,,,122806,0,0,-1,1,0,3,2.0,1.0,1,John,2.0,54,False,,,54,122806.jpg,2.7,False,McGinn,0.7,False,,a,2,7,52.0,128220,828,128818,685,0.4,9.6,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,1420.0,1.0,2.0,6.0,20.0,0,0,0,3,0,0.0,1,229,225.4,359.8,147.0,73.5,26,67,25,118,18,2.07,1.80,3.87,24.17,4.0,,,,,,[],162,64,28,28,114,68,65,45,0.13,0.0,0.11,0.24,1.53,1.27,154,97,193,91,215,93,211,78,1.14,0.38,7.48,Aston Villa,5.4,7723,John McGinn,19.0,1487.0,1.0,2.0077319517731667,2,1.981130006723106,16.0,21.0,3,0,M S,Aston Villa,1,2.0077319517731667,5.268511492758989,2.3457434559240937,2025.0,7723,0.12725061666167958,0.12556457789090109,0.005,"[74, 90, 83, 58, 45]",1,2,Nott'm Forest,0.9316901408450704,1.118660306973615,0.11033333333333332,0.175,0.0,0.0,0.0,0.0,1.0,MID,3.294182062149048,,3.294182062149048,3.294182062149048,MID,78.88888888888889,2.887492918673857,270.8,1.0,1.1843691240389491,3.4198574587584245,0.3243333333333333,3.1690107547923003,2.4410308803376726,4.897364964294814,14.141106654562723,14.141106654562723
True,True,0.0,0.0,226944,0,0,-1,1,0,3,0.0,0.0,0,Boubacar,2.7,58,False,Suspended until 03 Jan,2025-12-28T02:30:08.852487Z,49,226944.jpg,3.4,False,Kamara,0.5,False,,s,2,7,54.0,103668,62,70975,1598,0.6,11.0,Kamara,73.0,2022-06-11,1999-11-23,False,p226944,1239.0,1.0,3.0,4.0,14.0,0,0,0,5,0,0.0,7,249,284.4,182.4,66.0,53.4,38,55,32,125,15,0.46,0.62,1.07,18.41,,,,,,,[],112,37,99,71,235,129,133,72,0.03,0.0,0.05,0.08,1.34,1.02,305,188,118,53,125,54,250,85,1.09,0.29,9.08,Aston Villa,4.9,5789,Boubacar Kamara,16.0,1261.0,1.0,0.9862919067963958,3,0.56972252484411,6.0,11.0,5,0,M S,Aston Villa,1,0.9862919067963958,5.313996342942119,4.111451480537653,2025.0,5789,0.07164347991257113,0.041384202773179904,0.003,"[90, 90, 87, 82, 0]",1,2,Nott'm Forest,0.4794188861985473,1.118660306973615,0.10745,0.175,0.0,0.0,0.0,0.0,1.0,MID,3.885922431945801,,3.885922431945801,3.885922431945801,MID,68.83333333333333,2.972011045173362,1226.56,0.85,1.1843691240389491,2.9919644004751476,0.3192875,2.7167395001457773,2.1351163502667294,4.897364964294814,12.37176935120985,12.37176935120985
True,True,75.0,100.0,449871,0,0,-2,2,0,3,2.6,2.5,1,Amadou,3.5,59,False,Knock - 75% chance of playing,2025-12-31T00:00:09.203825Z,48,449871.jpg,3.3,False,Onana,0.8,False,,d,2,7,46.0,132116,885,230872,794,0.7,9.6,Onana,21.0,2024-07-22,2001-08-16,False,p449871,886.0,2.0,0.0,3.0,11.0,0,0,0,2,0,0.0,3,210,242.2,60.6,67.0,37.0,54,37,27,118,11,0.43,0.21,0.64,14.21,,,,,,,[],149,55,260,157,233,127,222,115,0.04,0.0,0.02,0.06,1.44,1.12,356,222,69,31,135,61,203,70,1.12,0.3,11.99,Aston Villa,4.8,9667,Amadou Onana,14.0,919.0,2.0,0.739351075142622,0,0.3131686598062515,5.0,2.0,2,0,M S,Aston Villa,2,0.739351075142622,2.1081243734806776,1.660431882366538,2025.0,9667,0.07510338235083067,0.03181171487873887,0.003,"[74, 63, 83, 31, 45]",1,2,Nott'm Forest,0.6805869074492099,1.118660306973615,0.09928333333333332,0.175,0.0,0.0,0.0,0.0,1.0,MID,3.993093490600586,,3.993093490600586,3.993093490600586,MID,49.22222222222222,2.183877057205012,359.36,1.0,1.1843691240389491,2.586516557250658,0.3049958333333333,2.91790752139644,1.968338532904617,4.897364964294814,10.695242986283088,10.695242986283088
True,True,100.0,100.0,178301,0,0,-5,5,2,4,7.0,6.0,5,Ollie,7.0,64,False,,2025-10-13T11:00:08.391124Z,85,178301.jpg,3.8,False,Watkins,7.7,False,,a,2,7,72.0,970821,24235,3049304,2345,0.8,8.5,Watkins,241.0,2020-09-09,1995-12-30,False,p178301,1389.0,6.0,2.0,5.0,20.0,0,0,0,1,0,0.0,8,262,281.8,160.3,526.0,96.7,12,26,8,46,16,7.09,0.68,7.77,22.92,,,,,3.0,,[],114,11,119,5,8,6,30,7,0.46,0.0,0.04,0.5,1.49,1.3,11,5,4,3,95,9,56,10,1.04,0.32,2.98,Aston Villa,8.5,8865,Ollie Watkins,19.0,1425.0,6.0,8.2022345662117,1,1.128861779347062,38.0,11.0,1,0,F S,Aston Villa,6,8.2022345662117,10.153635691851376,2.254717882722616,2025.0,8865,0.5314622829078856,0.07314439175034959,0.022,"[65, 74, 74, 32, 90]",1,2,Nott'm Forest,3.4082073434125273,1.0355648535564854,0.14529999999999998,0.175,0.0,0.0,1.0,0.0,0.0,FWD,4.665035247802734,,4.665035247802734,4.665035247802734,FWD,77.16666666666667,3.999835777282715,371.2,1.0,1.1843691240389491,4.737281995839979,0.5397349999999999,5.479337050525498,3.6264289080250887,4.897364964294814,19.588655598597285,19.588655598597285
True,True,0.0,0.0,485337,0,0,-3,3,0,3,0.0,0.0,0,Evann,1.5,677,False,On international duty at the Africa Cup of Nations from Gameweek 18 onwards. - Unknown return date,2025-12-20T09:30:09.741346Z,62,485337.jpg,1.9,False,Guessand,0.0,False,,n,2,7,23.0,6275,1,11560,21,0.2,3.7,Guessand,54.0,2025-08-08,2001-07-01,False,p485337,511.0,0.0,2.0,1.0,9.0,0,0,0,0,0,0.0,0,70,75.4,42.4,109.0,22.3,6,26,16,48,6,0.97,0.37,1.34,8.44,,,,,,,[],322,144,303,169,162,95,299,145,0.17,0.0,0.07,0.24,1.49,1.59,78,51,249,113,315,139,616,242,1.06,0.18,8.45,Aston Villa,6.2,8006,Evann Guessand,12.0,520.0,0.0,1.2301618307828903,1,0.742896743118763,5.0,3.0,0,0,M S,Aston Villa,0,1.2301618307828903,1.8220320157706735,0.4641756229102611,2025.0,8006,0.21666255336684956,0.13084287060800132,0.005,"[0, 0, 6, 0, 0]",1,2,Nott'm Forest,1.9197651663405086,1.118660306973615,0.07778333333333333,0.175,0.0,0.0,0.0,0.0,1.0,MID,4.434528827667236,,4.434528827667236,4.434528827667236,MID,28.38888888888889,1.3987927351468876,5.76,1.0,1.1843691240389491,1.6566869264379651,0.26737083333333334,4.157085780287739,1.7399718692765305,4.897364964294814,6.850398533418483,6.850398533418483
True,True,100.0,100.0,58621,0,0,-1,1,1,2,1.7,1.7,0,Kyle,1.7,187,False,,2025-12-06T20:00:09.097987Z,44,58621.jpg,2.3,False,Walker,1.2,False,,a,3,90,42.0,124814,410,228526,418,0.4,9.5,Walker,241.0,2025-07-05,1990-05-28,False,p58621,1606.0,0.0,1.0,3.0,34.0,0,0,0,6,0,0.0,3,124,279.8,90.5,22.0,39.3,92,88,33,125,18,0.12,0.58,0.70,35.33,,,,,,,[],116,51,204,52,326,105,208,71,0.01,0.0,0.03,0.04,1.98,1.91,499,98,214,79,255,97,169,68,1.01,0.17,7.0,Burnley,4.4,638,Kyle Walker,18.0,1609.0,0.0,0.0805505272001028,1,0.6737937834113836,3.0,4.0,6,0,D M,Burnley,0,0.0805505272001028,4.893456026911736,4.839930757880211,2025.0,638,0.004514039506855076,0.037759302930899456,0.0,"[90, 0, 76, 90, 90]",0,3,Brighton,0.24657534246575344,0.8311883097879585,0.09718333333333334,0.175,0.0,1.0,0.0,0.0,0.0,DEF,2.3539814949035645,2.3539814949035645,,,DEF,89.22222222222223,2.333638444947608,1226.56,0.85,0.9852959780667948,1.9544258879585885,0.361585,1.9089519620416706,1.4674788363876283,4.803041476885908,9.52727790666806,9.52727790666806
